date,rank_ic,ic,top_bottom_spread,top_return,signal_coverage
2020-01-02,-0.39999999999999997,0.29243766981412844,-0.00011398882862101445,0.0015147363121461588,0.0
2020-01-03,0.39999999999999997,0.9893686808642548,0.03811900327056983,0.035219493408765845,1.0
2020-01-06,0.6000000000000001,0.5972590773797848,0.002444766805400733,-0.0013087371759412658,0.75
2020-01-07,0.7999999999999999,0.9955482393771544,0.020012774324493776,0.023752171307235947,0.0
2020-01-08,0.7999999999999999,0.6593338966293003,0.010100058596561934,0.009241467583764651,1.0
2020-01-09,0.7999999999999999,0.8826044588234011,0.0032795200281314774,0.008087488822632993,0.75
2020-01-10,0.7999999999999999,0.8348726000945367,0.005883073759426871,0.004858597321082403,0.5
2020-01-13,0.39999999999999997,0.9950285470026486,0.027701145467650123,0.030015114888974237,0.0
2020-01-14,1.0,0.9978178657069467,0.03778251269637278,0.03842595655985814,0.0
2020-01-15,1.0,0.9994926013375921,0.018191712545778005,0.003327614522501854,0.5
2020-01-16,0.7999999999999999,0.9378231213237459,0.05490386176032047,0.002569055883951732,0.0
2020-01-17,0.7999999999999999,0.9208407443357551,0.019987929823800155,0.006179867508030901,0.5
2020-01-21,1.0,0.9998223874358483,0.04351923425851001,0.041850713923977545,0.25
2020-01-22,0.7999999999999999,0.9874702580335535,0.0397152433439536,0.04228329704167866,0.25
2020-01-23,0.39999999999999997,0.569989471560397,0.010015469049324488,0.0028352692580217997,0.5
2020-01-24,0.19999999999999998,0.5829085528734038,0.005938975847668337,0.0010246449797721713,0.5
2020-01-27,0.39999999999999997,-0.12026033221985662,0.0023480894370918604,-0.006111056106222534,0.5
2020-01-28,0.39999999999999997,-0.0214412933477909,0.00482270482257996,0.0069919401746028065,0.25
2020-01-29,0.7999999999999999,0.7970988550896503,0.010017749495418116,0.010947365057763614,0.5
2020-01-30,0.7999999999999999,0.9814893082043811,0.10023734256454009,0.09544066550912633,0.0
2020-01-31,0.7999999999999999,0.6172821173632487,0.007813678885745357,0.0008111278501199415,0.0
2020-02-03,1.0,0.8554237514277744,0.052371170080050655,0.03050277823424441,0.75
2020-02-04,1.0,0.9953565523883252,0.15095983380207967,0.11981308725813,0.0
2020-02-05,0.7999999999999999,0.990399185177655,0.08656932565178177,0.004891297596751443,0.0
2020-02-06,-0.7999999999999999,-0.8396364547970356,-0.05328687474239535,-0.05049361958784626,0.0
2020-02-07,-0.19999999999999998,-0.6301913220899537,-0.01584793832036069,-0.021107473360302942,0.5
2020-02-10,1.0,0.9785958524582821,0.08769815130740677,0.07233852719418354,0.75
2020-02-11,-1.0,-0.9356887012015721,-0.013562253924524703,-0.00765057415435122,0.0
2020-02-12,0.6000000000000001,0.5085665157313266,0.0013127498672900195,0.0011367792141545596,0.75
2020-02-13,-0.7999999999999999,-0.9952023799703416,-0.027485888027487082,-0.028545283577219638,0.25
2020-02-14,0.0,0.19247733448446583,-0.0021038077917266973,-0.0038390929917722083,0.5
2020-02-18,1.0,0.9516260524962634,0.08147283526889071,0.055189183161373556,0.5
2020-02-19,0.19999999999999998,0.9932008283470484,0.07073162286452783,0.07269085870600822,0.25
2020-02-20,0.19999999999999998,0.7774785079476887,0.002119420854995502,-0.0020695588221271155,0.0
2020-02-21,0.39999999999999997,0.9286691334176028,0.01519461392533672,0.012808982657955714,0.0
2020-02-24,0.19999999999999998,0.5406126075029731,0.008226742026537615,-0.029579310700825645,0.25
2020-02-25,0.7999999999999999,0.7466113975292282,0.010079414117989405,0.014654857164259516,0.5
2020-02-26,0.7999999999999999,0.7325875574854188,0.03152272680866852,0.004864187700239553,0.25
2020-02-27,0.7999999999999999,0.9059782235747015,0.040128527291954263,-0.0031418429130147807,0.5
2020-02-28,0.7999999999999999,0.9559021045726971,0.036129416561548666,-0.006864922185948696,0.0
2020-03-02,1.0,0.9213366265196387,0.05571160726102575,0.05819442156072352,0.0
2020-03-03,1.0,0.9411180454427432,0.07669683343547185,0.08121564950045568,0.5
2020-03-04,-0.39999999999999997,-0.37559917517159075,-0.00013873743119430237,0.005025062072087083,0.25
2020-03-05,-0.6000000000000001,0.043892586415616726,-0.0002922092483368388,-0.0011983199661121935,0.5
2020-03-06,0.39999999999999997,0.36746021946361584,0.013589377453920526,-0.0033013073211511923,0.0
2020-03-09,0.7999999999999999,0.9777880768315556,0.06937500801647667,0.004437054416195241,1.0
2020-03-10,0.19999999999999998,-0.19857090137492525,0.009465355665759123,0.0032534164410435995,0.0
2020-03-11,0.39999999999999997,0.7705025660243221,0.015602634756747391,0.018817124676958397,0.0
2020-03-12,0.39999999999999997,0.4642850448836991,0.011197558554587816,-0.005985088443830944,0.0
2020-03-13,0.0,0.09092585652326349,-0.000764316898496098,0.0003168160050042168,0.0
2020-03-16,0.7999999999999999,0.8708805956527438,0.038422714296235894,0.0018228905706275667,0.5
2020-03-17,0.7999999999999999,0.9882579754786676,0.04518972972994273,0.012182249842707105,0.0
2020-03-18,0.7999999999999999,0.9974473273580555,0.04378658283288739,0.013483916032279941,0.0
2020-03-19,0.39999999999999997,0.8698277777873848,0.03439908195869368,0.04044296640369205,1.0
2020-03-20,0.7999999999999999,0.8286168024268118,0.014888987026381972,0.0162948476167184,0.0
2020-03-23,0.39999999999999997,0.372049130230743,0.01925805664801561,0.016863928424248886,0.5
2020-03-24,0.7999999999999999,0.951951714353346,0.051744987412881915,0.04758865587426886,0.75
2020-03-25,1.0,0.9882267382161037,0.08450814494612524,0.07262905625319394,0.0
2020-03-26,-0.39999999999999997,-0.6761787372663686,-0.005021578738391597,-0.0009886009289181708,0.5
2020-03-27,1.0,0.9979807815172613,0.021833587072552896,0.008343181529630428,0.0
2020-03-30,0.7999999999999999,0.9547231313090453,0.026274414818169056,0.009306392927018958,0.0
2020-03-31,0.39999999999999997,0.6534678764220698,0.007291225409001512,0.00627701670893821,0.25
2020-04-01,0.7999999999999999,0.957566314262993,0.008303027337713265,0.00803997994801764,0.0
2020-04-02,-0.7999999999999999,-0.8427486725786372,-0.0008049052516702071,0.0019945813864973294,0.25
2020-04-03,0.7999999999999999,0.9980527942303443,0.12316306098239072,0.12533503177802507,0.0
2020-04-06,-0.7999999999999999,-0.9386318445370199,-0.025667164891248317,0.0004291980597204148,0.0
2020-04-07,0.7999999999999999,0.9459643118750724,0.029571477543973046,0.020408780254387526,0.0
2020-04-08,-0.39999999999999997,-0.24216540851372825,-0.003283033531738866,0.002084773130556661,0.0
2020-04-09,0.19999999999999998,-0.43383239143966607,0.001814016016607578,-0.003692074760581976,0.0
2020-04-13,1.0,0.9979500037225418,0.03473144889563029,0.03375786928448443,0.25
2020-04-14,0.19999999999999998,0.9940990905179701,0.049066423461138875,0.0544699137781397,0.0
2020-04-15,1.0,0.9974297938391447,0.06143161381846718,0.06714998475179124,0.25
2020-04-16,-0.39999999999999997,-0.8736325932366006,-0.02803330437467555,-0.022665903724218617,0.0
2020-04-17,0.7999999999999999,0.9150841851210519,0.043301465166774133,0.013824397997923121,0.5
2020-04-20,-0.39999999999999997,-0.5358482143804588,-0.010957697587525517,-0.014047992396790998,0.0
2020-04-21,0.7999999999999999,0.8366574304098601,0.012847676991427304,0.008347867213278959,0.0
2020-04-22,0.39999999999999997,0.4582810433026486,0.00435771115104977,0.004435266956699158,0.0
2020-04-23,0.7999999999999999,0.884147529618853,0.011985042650199729,0.0008445266344963009,0.0
2020-04-24,0.39999999999999997,0.5020725926314494,0.0005491444354854824,0.0019777262349116587,0.0
2020-04-27,0.39999999999999997,0.5769397643211798,0.005119389068496405,0.00958467227097115,0.0
2020-04-28,-0.39999999999999997,-0.530514657762764,-0.012741563606366024,-0.017723918147721895,0.0
2020-04-29,0.7999999999999999,0.8993212937633134,0.06912185236572732,0.07089934481657778,0.0
2020-04-30,0.7999999999999999,0.7259122317045766,0.07636802574120072,0.07342229602355488,0.0
2020-05-01,0.39999999999999997,0.7289760524560378,0.008680961388669362,-0.00789954030224338,0.25
2020-05-04,0.39999999999999997,0.42369337963533643,0.0065199684431610505,0.006793010666258148,0.0
2020-05-05,0.7999999999999999,0.9506763247086757,0.027619783244968055,0.026746530702178584,0.0
2020-05-06,1.0,0.8762221881219248,0.0041345407859745276,0.00432704294586328,0.0
2020-05-07,-0.39999999999999997,-0.9049215571269968,-0.015791527676115913,-0.019175055572059674,0.0
2020-05-08,0.39999999999999997,0.9358673213794424,0.010085368045679166,0.005748189843610474,0.0
2020-05-11,-0.19999999999999998,-0.4415730846231933,-0.026996398701524593,-0.028100011802102975,0.0
2020-05-12,1.0,0.9753430707737156,0.019042923140931922,0.014953926779497584,0.0
2020-05-13,0.39999999999999997,0.7547981961072147,0.013396469473738293,0.01623698233336468,0.0
2020-05-14,-0.7999999999999999,-0.8292579102589227,-0.003650235716099126,-0.004446098231996598,0.0
2020-05-15,1.0,0.9812879902627607,0.023351055930536546,0.002785621399655991,0.0
2020-05-18,0.7999999999999999,0.6518716244757286,0.021659021189652572,0.012151504639480226,0.0
2020-05-19,0.39999999999999997,0.948067336951877,0.001670446814409532,0.004096089660006741,0.0
2020-05-20,0.19999999999999998,0.055104693182316776,0.004313291175431333,-0.00244709073671201,0.0
2020-05-21,0.6000000000000001,0.567126052880832,0.001939999578531748,0.0010109758211490627,0.0
2020-05-22,-0.19999999999999998,-0.12013684269515679,-0.0007176244804721899,-0.0009747055204285537,0.0
2020-05-26,0.6000000000000001,0.5223010297633544,0.004900540325698088,-0.0016451483933532796,0.0
2020-05-27,1.0,0.8133881576802742,0.009975550455079252,-0.007734339227471132,0.0
