date,rank_ic,ic,top_bottom_spread,top_return,signal_coverage
2020-01-02,0.6000000000000001,0.05485796480921134,0.0019715533894486548,0.003600278530215828,0.0
2020-01-03,0.39999999999999997,0.9942502398262663,0.03811900327056983,0.035219493408765845,1.0
2020-01-06,0.6000000000000001,0.692533984761791,0.002444766805400733,-0.0013087371759412658,0.75
2020-01-07,0.7999999999999999,0.9966822215356,0.020012774324493776,0.023752171307235947,0.0
2020-01-08,0.39999999999999997,0.6199207010089852,0.010100058596561934,0.009241467583764651,1.0
2020-01-09,1.0,0.9554372141114553,0.0032795200281314774,0.008087488822632993,0.75
2020-01-10,0.19999999999999998,0.0780493538741694,0.002314187157945513,0.004858597321082403,0.5
2020-01-13,0.39999999999999997,0.9947608124921481,0.027701145467650123,0.030015114888974237,0.0
2020-01-14,0.19999999999999998,0.9981407566877791,0.03628859225361225,0.03842595655985814,0.0
2020-01-15,1.0,0.9754093509045152,0.018191712545778005,0.003327614522501854,0.5
2020-01-16,0.0,-0.4531902325780921,0.0028273884939737925,0.002569055883951732,0.0
2020-01-17,0.7999999999999999,0.7447317923990479,0.019987929823800155,0.006179867508030901,0.5
2020-01-21,1.0,0.9976026091579099,0.04351923425851001,0.041850713923977545,0.25
2020-01-22,0.7999999999999999,0.9996015475034966,0.0397152433439536,0.04228329704167866,0.25
2020-01-23,-0.39999999999999997,-0.9819015723814776,-0.011803067110393362,-0.007180199791302688,0.5
2020-01-24,-0.7999999999999999,-0.9786657162345327,-0.0074822653307854425,-0.004914330867896166,0.5
2020-01-27,-1.0,-0.9926938782788913,-0.016849898643180428,-0.022960954749402962,0.5
2020-01-28,0.39999999999999997,0.17670794063785916,0.00482270482257996,0.0069919401746028065,0.25
2020-01-29,0.7999999999999999,0.7573274833971075,0.010017749495418116,0.010947365057763614,0.5
2020-01-30,0.7999999999999999,0.932523099575706,0.10023734256454009,0.09544066550912633,0.0
2020-01-31,0.7999999999999999,0.5310120158026242,0.007813678885745357,0.0008111278501199415,0.0
2020-02-03,1.0,0.8525062084685533,0.052371170080050655,0.03050277823424441,0.75
2020-02-04,0.7999999999999999,0.958293745292528,0.15095983380207967,0.11981308725813,0.0
2020-02-05,1.0,0.99766265992392,0.09363076539142046,0.011952737336390129,0.0
2020-02-06,0.7999999999999999,0.33441023247713864,0.002463592822457894,0.0027932551545490902,0.0
2020-02-07,1.0,0.7744287413434132,0.020333080894616606,-0.0007743924656863355,0.5
2020-02-10,0.7999999999999999,0.9232258802232929,0.08769815130740677,0.07233852719418354,0.75
2020-02-11,0.19999999999999998,0.500217804352335,0.006284088805696864,-0.001366485348654356,0.0
2020-02-12,0.0,0.4002654120414892,0.0013127498672900195,0.0011367792141545596,0.75
2020-02-13,-0.39999999999999997,-0.9919095857615546,-0.02434401457060431,-0.028545283577219638,0.25
2020-02-14,0.19999999999999998,0.7944066852173632,0.01836661075907431,-0.0038390929917722083,0.5
2020-02-18,1.0,0.9630321684090334,0.08147283526889071,0.055189183161373556,0.5
2020-02-19,0.39999999999999997,0.9982075276933327,0.07140571388107086,0.07269085870600822,0.25
2020-02-20,-0.39999999999999997,-0.4776654402624777,-0.0020808636714512163,-0.0020695588221271155,0.0
2020-02-21,1.0,0.994767711172431,0.016597363311290803,0.012808982657955714,0.0
2020-02-24,0.7999999999999999,0.8044854715637083,0.028090028267377054,-0.009716024459986206,0.25
2020-02-25,-0.39999999999999997,-0.4837792638619274,-0.010396062099876202,0.0031316271907111393,0.5
2020-02-26,0.39999999999999997,0.6871215976625172,0.016384484117707543,-0.010274054990721426,0.25
2020-02-27,1.0,0.9646562870456226,0.040128527291954263,-0.0031418429130147807,0.5
2020-02-28,0.7999999999999999,0.831956202704599,0.036129416561548666,-0.006864922185948696,0.0
2020-03-02,0.39999999999999997,0.8291331818833101,0.04440728329478549,0.05819442156072352,0.0
2020-03-03,0.7999999999999999,0.43258753409492656,0.07669683343547185,0.08121564950045568,0.5
2020-03-04,-0.7999999999999999,-0.6682903651651618,-0.008870440077968667,-0.003706640574687281,0.25
2020-03-05,0.39999999999999997,0.037993867346348846,0.002244162556842122,0.0013380518390667673,0.5
2020-03-06,-0.19999999999999998,-0.09201434781309979,-0.012069818882211814,-0.0033013073211511923,0.0
2020-03-09,0.7999999999999999,0.7631231291486623,0.022044362066714784,0.009076822754364833,1.0
2020-03-10,-0.39999999999999997,-0.7926613277684991,-0.03452906244507048,0.012098963747226854,0.0
2020-03-11,0.39999999999999997,0.38450894538372066,0.015602634756747391,0.018817124676958397,0.0
2020-03-12,-0.19999999999999998,-0.7079475927012584,-0.011197558554587816,-0.01718264699841876,0.0
2020-03-13,-0.7999999999999999,-0.05180231934689788,-0.004384088930635022,-0.003302956027134707,0.0
2020-03-16,-0.7999999999999999,-0.8291325041622533,-0.026919812288253464,-0.025096921717625897,0.5
2020-03-17,0.39999999999999997,0.9184108339466298,0.027808896927113413,-0.005198582960122211,0.0
2020-03-18,1.0,0.9762663568362547,0.04400168820644845,0.013699021405841005,0.0
2020-03-19,0.39999999999999997,0.40785478113414436,0.03439908195869368,0.04044296640369205,1.0
2020-03-20,1.0,0.9674769293157366,0.014888987026381972,0.0162948476167184,0.0
2020-03-23,0.39999999999999997,0.8265031611418617,0.016673353937046942,0.016863928424248886,0.5
2020-03-24,0.39999999999999997,0.9585149832217822,0.0455966323433985,0.04758865587426886,0.75
2020-03-25,0.7999999999999999,0.9754357208106356,0.08450814494612524,0.07262905625319394,0.0
2020-03-26,-0.39999999999999997,-0.6288109205700149,-0.005021578738391597,-0.0009886009289181708,0.5
2020-03-27,-0.7999999999999999,-0.896273498708252,-0.015921283783533968,-0.013490405542922468,0.0
2020-03-30,0.7999999999999999,0.7588784087502843,0.026274414818169056,0.009306392927018958,0.0
2020-03-31,0.19999999999999998,-0.023317025026010026,0.003427544144907535,0.0024133354448442335,0.25
2020-04-01,0.7999999999999999,0.7954814194007342,0.008303027337713265,0.00803997994801764,0.0
2020-04-02,-1.0,-0.8541966750268607,-0.0012655194910725642,0.0015339671470949723,0.25
2020-04-03,1.0,0.6433026245652906,0.1297824247817454,0.12533503177802507,0.0
2020-04-06,-0.19999999999999998,-0.3963276642561609,-0.022788374954142876,0.0033079879968258563,0.0
2020-04-07,0.19999999999999998,0.8871222352473518,0.023973564949465453,0.020408780254387526,0.0
2020-04-08,-0.39999999999999997,-0.27542906804691497,-0.003283033531738866,0.002084773130556661,0.0
2020-04-09,0.0,0.5066440801083716,-0.0006219681865338167,-0.003692074760581976,0.0
2020-04-13,0.7999999999999999,0.996580913121963,0.03414963203848531,0.03375786928448443,0.25
2020-04-14,0.7999999999999999,0.4784173398981265,0.05268270362591343,0.0544699137781397,0.0
2020-04-15,0.39999999999999997,0.9862098544285856,0.05962499719815373,0.06714998475179124,0.25
2020-04-16,0.7999999999999999,0.3811986021601528,0.0062533365846311195,0.009075316390847243,0.0
2020-04-17,0.39999999999999997,0.37709907845451307,0.02627746564377731,-0.003199601525073703,0.5
2020-04-20,-0.39999999999999997,-0.7693178064680632,-0.010957697587525517,-0.014047992396790998,0.0
2020-04-21,0.7999999999999999,0.921239328418499,0.019411752039583674,0.01491194226143533,0.0
2020-04-22,0.7999999999999999,0.795043370545738,0.0056086934080616935,0.005686249213711081,0.0
2020-04-23,1.0,0.9680126135242052,0.011985042650199729,0.0008445266344963009,0.0
2020-04-24,0.39999999999999997,0.445687391322214,0.0005491444354854824,0.0019777262349116587,0.0
2020-04-27,0.39999999999999997,0.5654328117034774,0.005119389068496405,0.00958467227097115,0.0
2020-04-28,0.19999999999999998,0.7065758623585995,0.010638539804742941,-0.007085378342978954,0.0
2020-04-29,0.19999999999999998,0.8738101363810593,0.06382919965604272,0.07089934481657778,0.0
2020-04-30,-0.7999999999999999,-0.5549129778713038,-0.06055625524925823,0.01286604077429665,0.0
2020-05-01,0.19999999999999998,0.8597348765887914,0.008680961388669362,-0.00789954030224338,0.25
2020-05-04,0.39999999999999997,0.6773691647216216,0.0065199684431610505,0.006793010666258148,0.0
2020-05-05,-0.39999999999999997,-0.5638316721926622,-0.026536396440586696,0.00021013426159188775,0.0
2020-05-06,0.39999999999999997,0.6505704078655462,0.003089152684446539,0.003281654844335291,0.0
2020-05-07,0.7999999999999999,0.9701358146745189,0.01866484994791573,-0.0005102056241439445,0.0
2020-05-08,0.39999999999999997,0.9280490876254442,0.010085368045679166,0.005748189843610474,0.0
2020-05-11,0.7999999999999999,0.7561735019243545,0.028735354699210514,0.0006353428971075381,0.0
2020-05-12,0.0,0.20925664523319146,0.005653248164356972,0.004541737230271847,0.0
2020-05-13,-0.39999999999999997,-0.8580842219756314,-0.011732787735344585,0.004504194598020095,0.0
2020-05-14,-0.7999999999999999,-0.8563415349725902,-0.00287272152264495,-0.004446098231996598,0.0
2020-05-15,0.6000000000000001,0.7415459469931898,0.008015050136380042,0.0009810910108059012,0.0
2020-05-18,0.7999999999999999,0.4182901363727365,0.02610490254630138,-0.005904086714049406,0.0
2020-05-19,0.0,0.20817362603023,-0.0004266642367887208,0.002425642845597209,0.0
2020-05-20,-0.19999999999999998,-0.16811554110059365,-0.0041529831641380355,-0.0018815301374097704,0.0
2020-05-21,0.0,0.3807945761335725,0.001939999578531748,0.0010109758211490627,0.0
2020-05-22,0.39999999999999997,0.8472720014976541,0.004535159612119255,-0.0009747055204285537,0.0
2020-05-26,-0.39999999999999997,0.23976664598712205,-0.0012477641669499384,-0.0016451483933532796,0.0
2020-05-27,-0.19999999999999998,-0.5384396999860933,-0.003394006760589652,-0.011128345988060784,0.0
2020-05-28,0.7999999999999999,0.22422456563018156,0.003980420317496902,-0.007902267305222588,0.0
2020-05-29,0.6000000000000001,0.0792145650823391,0.0005063028804306313,0.005331853908040141,0.0
2020-06-01,0.7999999999999999,0.9961131875239091,0.03141942545501408,0.029845150775512197,0.0
2020-06-02,-0.19999999999999998,0.17505135910570094,-0.0003679903599053125,-0.007058537351416816,0.0
2020-06-03,0.7999999999999999,0.8691621558022163,0.007170923994239686,0.000430155589181469,0.0
2020-06-04,0.39999999999999997,0.8207179941156203,0.009553526080990471,0.011264823352592712,0.0
2020-06-05,0.7999999999999999,0.9705920444812279,0.014624400982926389,-0.0032809729438412205,0.0
2020-06-08,1.0,0.9947572892377268,0.047185745981474625,0.03488856201050039,0.0
2020-06-09,-0.6000000000000001,-0.14260787274048425,-0.002024786519080335,0.005014421157495619,0.0
2020-06-10,0.7999999999999999,0.9869874082642544,0.047945752170488465,0.05247602627683601,0.0
2020-06-11,0.7999999999999999,0.7913527694275735,0.008843220826294962,0.013631859145505132,0.25
2020-06-12,0.39999999999999997,0.8728170029300677,0.015563763038914269,-0.002458087924628316,0.0
2020-06-15,-0.7999999999999999,-0.9848704929904261,-0.002117592403144797,0.0016475068810384297,0.0
2020-06-16,0.0,0.030029643844932067,-0.000236317565357691,-0.006548797210532031,0.0
2020-06-17,-0.7999999999999999,-0.5026257536061456,-0.003038076296536074,0.0021347240739040263,0.0
2020-06-18,0.7999999999999999,0.8966992194904313,0.013154765954646375,0.016597068155982275,0.0
2020-06-19,-0.19999999999999998,0.07421600581501916,-0.00277741169650092,0.0011195778992367789,0.0
2020-06-22,0.7999999999999999,0.7857436705246477,0.004228759695317108,0.005385618023333927,0.0
2020-06-23,0.39999999999999997,0.8392989650052003,0.009708822301018216,0.005055314038100445,0.5
2020-06-24,1.0,0.8934568826182588,0.007178222277728685,0.006604076833204076,0.0
2020-06-25,-0.19999999999999998,-0.847150072304364,-0.005814967745510047,-0.0048091998342638664,0.0
2020-06-26,1.0,0.6747137633739165,0.014802519019049387,0.01279687872702695,0.0
2020-06-29,1.0,0.998923471033152,0.01246034745315805,0.005126295162494188,0.5
